participant_id	run_name	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4	task
sub-1229	sub-1229_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1839.917	OyPn	0.556	2027	OnPy	0.818	1647.167	OnPn	0.9	1754.833	ReadPhon
sub-1231	sub-1231_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.75	2568.167	OyPn	0.455	2354.167	OnPy	0.3	2259.583	OnPn	0.7	2259.25	ReadPhon
sub-1231	sub-1231_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.833	2421	OyPn	1	3340.333	OnPy	0.571	2484.167	OnPn	0.556	2739.083	ReadPhon
sub-1231	sub-1231_ses-1_task-ReadPhon_acq-D3S0701_run-1_events.tsv	OyPy	0.6	2220.5	OyPn	0.583	1814.083	OnPy	0.7	1972.25	OnPn	0.727	2244	ReadPhon
sub-1231	sub-1231_ses-1_task-ReadPhon_acq-D3S0801_run-2_events.tsv	OyPy	0.583	1244.583	OyPn	0.417	1218.417	OnPy	0.455	1656.667	OnPn	0.667	1379.583	ReadPhon
sub-1240	sub-1240_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1484	OyPn	0.545	1531.083	OnPy	0.833	1578	OnPn	1	1677.583	ReadPhon
sub-1240	sub-1240_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.917	1399.667	OyPn	0.917	1743.667	OnPy	0.833	1706.5	OnPn	1	1559	ReadPhon
sub-1246	sub-1246_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.75	1806.333	OyPn	0.75	1541.917	OnPy	0.5	1788.083	OnPn	0.833	1502.667	ReadPhon
sub-1246	sub-1246_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.5	1716.667	OyPn	0.417	1596	OnPy	0.727	1430.333	OnPn	0.917	1543.75	ReadPhon
sub-1247	sub-1247_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.917	1718.333	OyPn	0.75	1995.417	OnPy	0.909	1808.75	OnPn	1	1755	ReadPhon
sub-1247	sub-1247_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.917	2002.583	OyPn	0.917	1696.417	OnPy	0.667	1802.083	OnPn	0.917	1729.083	ReadPhon
sub-1248	sub-1248_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1314.667	OyPn	0.75	1456.833	OnPy	1	1392.167	OnPn	1	1375.5	ReadPhon
sub-1248	sub-1248_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1467.833	OyPn	1	1495.833	OnPy	0.917	1444	OnPn	1	1490.917	ReadPhon
sub-1250	sub-1250_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	2211.833	OyPn	0.727	2740.25	OnPy	1	2343.75	OnPn	1	2080.583	ReadPhon
sub-1250	sub-1250_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.917	1758.917	OyPn	0.818	2541.083	OnPy	1	1830.167	OnPn	1	1929.167	ReadPhon
sub-1252	sub-1252_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1220.417	OyPn	0.75	1782.75	OnPy	1	1629.917	OnPn	1	1397.75	ReadPhon
sub-1252	sub-1252_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.778	2074.167	OyPn	0.3	2444.917	OnPy	0.75	1899	OnPn	0.583	1905.25	ReadPhon
sub-1255	sub-1255_ses-1_task-ReadPhon_acq-D2S0601_run-1_events.tsv	OyPy	0.667	1528.167	OyPn	0.75	1819.75	OnPy	0.417	1631.667	OnPn	0.917	1552.5	ReadPhon
sub-1255	sub-1255_ses-1_task-ReadPhon_acq-D2S1101_run-2_events.tsv	OyPy	0.417	1637.333	OyPn	0.833	1543.917	OnPy	0.417	1732.917	OnPn	0.917	1731.75	ReadPhon
sub-1255	sub-1255_ses-1_task-ReadPhon_acq-D3S0401_run-1_events.tsv	OyPy	0.818	1943	OyPn	0.455	2066.727	OnPy	0.917	1571.917	OnPn	0.75	2072.417	ReadPhon
sub-1257	sub-1257_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.909	2074.75	OyPn	0.455	2571.083	OnPy	0.9	2217.75	OnPn	0.8	2640	ReadPhon
sub-1257	sub-1257_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.778	2184.583	OyPn	0.714	2656.667	OnPy	1	2199.667	OnPn	0.8	2765.833	ReadPhon
sub-1265	sub-1265_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.889	2399.167	OyPn	0.636	2493.917	OnPy	1	2820.333	OnPn	1	2561.333	ReadPhon
sub-1265	sub-1265_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.875	2969.917	OyPn	0.667	2786.917	OnPy	0.364	2769.583	OnPn	0.857	2888.583	ReadPhon
sub-1268	sub-1268_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.364	2015.417	OyPn	0.667	1869.667	OnPy	0.333	1706.333	OnPn	0.917	1678.833	ReadPhon
sub-1268	sub-1268_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.364	1937.083	OyPn	0.545	2083.25	OnPy	0.182	1979.917	OnPn	0.833	1594.333	ReadPhon
sub-1269	sub-1269_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1436.583	OyPn	0.917	2010.25	OnPy	1	1437.917	OnPn	1	1384.833	ReadPhon
sub-1269	sub-1269_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1373.25	OyPn	0.889	2593.833	OnPy	0.9	1929	OnPn	1	1659.083	ReadPhon
sub-1276	sub-1276_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.4	2148.5	OyPn	0.167	1536.083	OnPy	0.333	1631.25	OnPn	0.545	1483.25	ReadPhon
sub-1276	sub-1276_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.667	952.833	OyPn	0.417	1039.417	OnPy	0.4	1568.833	OnPn	0.455	1706.583	ReadPhon
sub-1277	sub-1277_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1476.583	OyPn	0.75	1759.5	OnPy	0.917	1720	OnPn	0.818	1691.667	ReadPhon
sub-1277	sub-1277_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1554.917	OyPn	0.75	1885.333	OnPy	1	1487.25	OnPn	0.833	1698.167	ReadPhon
sub-1278	sub-1278_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1272.583	OyPn	0.583	2001.833	OnPy	0.917	1677.667	OnPn	1	1524.5	ReadPhon
sub-1278	sub-1278_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1914.417	OyPn	1	1754.25	OnPy	0.917	1405	OnPn	0.917	1710.167	ReadPhon
sub-1283	sub-1283_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.75	1652.083	OyPn	0.75	1818.917	OnPy	0.583	1853.5	OnPn	1	1418.417	ReadPhon
sub-1283	sub-1283_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.917	1296.417	OyPn	0.667	1624.333	OnPy	0.833	1794.167	OnPn	1	1406.75	ReadPhon
sub-1284	sub-1284_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.909	1764.583	OyPn	0.833	1900.917	OnPy	0.818	2141.75	OnPn	0.909	1958.833	ReadPhon
sub-1284	sub-1284_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.833	1498.083	OyPn	0.917	1666.75	OnPy	0.75	1711.667	OnPn	0.833	1510	ReadPhon
sub-1285	sub-1285_ses-1_task-ReadPhon_acq-D1S1001_run-1_events.tsv	OyPy	0.833	1548.917	OyPn	0.833	1659.5	OnPy	1	1685.083	OnPn	1	1350.167	ReadPhon
sub-1285	sub-1285_ses-1_task-ReadPhon_acq-D1S1101_run-2_events.tsv	OyPy	1	1400	OyPn	1	1840.5	OnPy	1	1842.083	OnPn	0.917	1589.583	ReadPhon
sub-1287	sub-1287_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1303.083	OyPn	0.583	1674	OnPy	0.667	1482.5	OnPn	1	1154.25	ReadPhon
sub-1287	sub-1287_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1146.75	OyPn	0.833	1495.25	OnPy	1	1100.5	OnPn	1	1321.917	ReadPhon
sub-1288	sub-1288_ses-1_task-ReadPhon_acq-D1S0201_run-1_events.tsv	OyPy	1	1407.167	OyPn	0.75	1622.75	OnPy	1	1542.667	OnPn	1	1293.333	ReadPhon
sub-1288	sub-1288_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1288.417	OyPn	0.917	1437.083	OnPy	1	1446.667	OnPn	1	1260.917	ReadPhon
sub-1289	sub-1289_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	1	1527.75	OyPn	0.917	1784.667	OnPy	1	1646.417	OnPn	1	1693.833	ReadPhon
sub-1289	sub-1289_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	1	1430.667	OyPn	1	1901.5	OnPy	1	1567.75	OnPn	1	1487.417	ReadPhon
sub-1290	sub-1290_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.778	2584.25	OyPn	0.455	2520.5	OnPy	0.2	2495.167	OnPn	0.667	2772	ReadPhon
sub-1290	sub-1290_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.583	1960.667	OyPn	0.417	2071.75	OnPy	0.5	1957.25	OnPn	0.75	2052.833	ReadPhon
sub-1291	sub-1291_ses-1_task-ReadPhon_acq-D2S0201_run-1_events.tsv	OyPy	0.667	2282	OyPn	0.667	1787.5	OnPy	0.6	2292.917	OnPn	1	1491.417	ReadPhon
sub-1291	sub-1291_ses-1_task-ReadPhon_acq-D2S0301_run-2_events.tsv	OyPy	0.818	2055.417	OyPn	0.727	2056.333	OnPy	0.5	2199.25	OnPn	0.833	2020.917	ReadPhon
